fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility
regret_reg,top90,4,20,2,9.016548,50.34,1.312716,14.577934
regret_reg,top90,4,20,3,6.485273,51.69,1.226792,13.026124
regret_reg,top90,4,20,4,4.181025,54.68,1.135293,10.747561
regret_reg,top90,4,20,5,2.725161,58.33,1.022666,8.680869
regret_reg,top90,4,20,6,1.799970,58.29,0.917426,7.225108
regret_reg,top90,4,20,7,1.287660,59.33,0.834587,6.454693
regret_reg,top90,4,20,8,1.009603,58.10,0.771042,5.587836
regret_reg,top90,4,20,9,0.899233,58.38,0.766087,5.639312
regret_reg,top90,4,20,10,0.851352,57.63,0.774636,5.486071
regret_reg,top90,4,20,11,0.899335,58.39,0.784203,5.396932
regret_reg,top90,4,20,12,0.949464,58.17,0.793019,5.791333
regret_reg,top90,4,20,13,0.882210,59.03,0.781511,5.441678
regret_reg,top90,4,20,14,0.936763,57.95,0.792004,5.758016
regret_reg,top90,4,20,15,0.887724,58.94,0.782622,5.382938
regret_reg,top90,4,20,16,0.897868,57.79,0.778118,5.577704
regret_reg,top90,4,20,17,0.883877,57.38,0.783043,5.496027
regret_reg,top90,4,20,18,0.879656,57.73,0.781578,5.553760
regret_reg,top90,4,20,19,0.913786,58.49,0.779352,5.313929
regret_reg,top90,4,20,20,0.905862,59.46,0.764220,5.880776
regret_reg,top90,4,20,21,0.938557,59.03,0.776172,5.552388
regret_reg,top90,4,20,22,0.885271,58.40,0.780474,5.642808
regret_reg,top90,4,20,23,0.874113,57.32,0.785317,5.393255
regret_reg,top90,4,20,24,0.905079,57.09,0.770777,5.496672
regret_reg,top90,4,20,25,0.906365,56.88,0.785016,5.414684
regret_reg,top90,4,20,26,0.898533,56.97,0.767551,5.571405
regret_reg,top90,4,20,27,0.920274,56.43,0.796624,5.824893
regret_reg,top90,4,20,28,0.945559,55.72,0.778423,5.604298
regret_reg,top90,4,20,29,0.899999,55.10,0.792272,5.331371
regret_reg,top90,4,20,30,0.941083,57.48,0.788380,5.707545
regret_reg,top90,4,20,31,0.892964,56.32,0.796099,5.715627
regret_reg,top90,4,20,32,0.841833,58.01,0.792087,5.313170
regret_reg,top90,4,20,33,0.869193,56.94,0.788049,5.324206
regret_reg,top90,4,20,34,0.880120,57.95,0.793086,5.611529
regret_reg,top90,4,20,35,0.870365,56.32,0.795948,5.651533
regret_reg,top90,4,20,36,0.882909,58.38,0.796423,5.482583
regret_reg,top90,4,20,37,0.899306,57.24,0.791077,5.642977
regret_reg,top90,4,20,38,0.806421,58.51,0.783699,5.527484
regret_reg,top90,4,20,39,0.892618,58.58,0.798295,5.638192
regret_reg,top90,4,20,40,0.957785,57.99,0.789276,5.364725
regret_reg,top90,4,20,41,0.922172,58.72,0.786720,5.461965
regret_reg,top90,4,20,42,0.902027,58.90,0.786166,5.694347
regret_reg,top90,4,20,43,0.892281,58.87,0.783723,5.478243
regret_reg,top90,4,20,44,0.923172,58.31,0.784086,5.724182
regret_reg,top90,4,20,45,0.899177,57.95,0.782649,5.466495
regret_reg,top90,4,20,46,0.874681,58.75,0.786772,5.676513
regret_reg,top90,4,20,47,0.884905,58.38,0.790830,5.728875
regret_reg,top90,4,20,48,0.884122,58.56,0.789010,5.715833
regret_reg,top90,4,20,49,0.873308,58.77,0.794544,5.872033
regret_reg,top90,4,20,50,0.890291,58.97,0.794736,5.815256
regret_reg,top90,4,20,51,0.878974,58.51,0.789984,5.779587
regret_reg,top90,4,20,52,0.877026,58.49,0.783537,5.610269
regret_reg,top90,4,20,53,0.898567,58.08,0.783814,5.760394
regret_reg,top90,4,20,54,0.900469,57.99,0.789133,5.578479
regret_reg,top90,4,20,55,0.910050,57.76,0.784667,5.630569
regret_reg,top90,4,20,56,0.891788,57.94,0.788869,5.703567
regret_reg,top90,4,20,57,0.884795,57.87,0.789836,5.856495
regret_reg,top90,4,20,58,0.916137,57.94,0.790979,5.749408
regret_reg,top90,4,20,59,0.891995,57.52,0.789232,5.636000
regret_reg,top90,4,20,60,0.882865,57.63,0.791033,5.629587
regret_reg,top90,4,20,61,0.900280,57.51,0.794439,5.878038
regret_reg,top90,4,20,62,0.891883,57.27,0.793398,5.771545
regret_reg,top90,4,20,63,0.882717,57.97,0.797939,5.781179
regret_reg,top90,4,20,64,0.896073,57.64,0.800748,5.776048
regret_reg,top90,4,20,65,0.903239,57.51,0.804692,5.809248
regret_reg,top90,4,20,66,0.900717,57.75,0.798848,5.872627
regret_reg,top90,4,20,67,0.881786,57.95,0.803903,5.852384
regret_reg,top90,4,20,68,0.903134,57.89,0.797716,5.710727
regret_reg,top90,4,20,69,0.905839,57.72,0.802347,5.682414
regret_reg,top90,4,20,70,0.905544,57.19,0.797499,5.950368
regret_reg,top90,4,20,71,0.896852,57.26,0.796955,5.917851
regret_reg,top90,4,20,72,0.904975,57.49,0.794059,5.715161
regret_reg,top90,4,20,73,0.889725,57.31,0.796325,5.739866
regret_reg,top90,4,20,74,0.891080,57.55,0.791651,5.778737
regret_reg,top90,4,20,75,0.900569,57.44,0.800905,5.715079
regret_reg,top90,4,20,76,0.881243,57.77,0.787821,5.712870
regret_reg,top90,4,20,77,0.905464,57.41,0.790873,5.566036
regret_reg,top90,4,20,78,0.892836,57.45,0.783261,5.721823
regret_reg,top90,4,20,79,0.877852,57.78,0.787446,5.606299
regret_reg,top90,4,20,80,0.888145,57.41,0.778896,5.676033
regret_reg,top90,4,20,81,0.888856,57.24,0.784154,5.898397
regret_reg,top90,4,20,82,0.926103,57.73,0.784324,5.831935
regret_reg,top90,4,20,83,0.878578,57.15,0.781152,5.705146
regret_reg,top90,4,20,84,0.897105,57.78,0.780899,5.665796
regret_reg,top90,4,20,85,0.868964,57.15,0.785798,5.514572
regret_reg,top90,8,40,1,19.193312,51.45,1.508490,18.626932
regret_reg,top90,8,40,2,12.040866,50.89,1.345133,14.881556
regret_reg,top90,8,40,3,9.381556,53.43,1.262733,13.323700
regret_reg,top90,8,40,4,7.621269,53.65,1.210153,11.554338
regret_reg,top90,8,40,5,5.417339,56.03,1.111954,9.088751
regret_reg,top90,8,40,6,3.699264,59.66,1.018918,8.484465
regret_reg,top90,8,40,7,2.649100,62.43,0.963258,7.774129
regret_reg,top90,8,40,8,1.914426,65.59,0.915709,6.923332
regret_reg,top90,8,40,9,1.423713,69.14,0.853507,6.653496
regret_reg,top90,8,40,10,1.096906,72.44,0.811396,6.245055
regret_reg,top90,8,40,11,1.069089,74.22,0.808584,6.153803
regret_reg,top90,8,40,12,1.112124,72.92,0.822539,6.369320
regret_reg,top90,8,40,13,1.015675,74.67,0.811387,6.239313
regret_reg,top90,8,40,14,1.089097,72.90,0.823664,6.351422
regret_reg,top90,8,40,15,0.999917,75.01,0.806229,6.071667
regret_reg,top90,8,40,16,1.066196,73.49,0.818331,6.291807
regret_reg,top90,8,40,17,0.990278,76.44,0.815213,6.176126
regret_reg,top90,8,40,18,1.024932,74.37,0.820935,6.362837
regret_reg,top90,8,40,19,1.031290,76.46,0.826971,6.115997
regret_reg,top90,8,40,20,1.050962,75.32,0.823141,6.162899
regret_reg,top90,8,40,21,1.043874,76.86,0.822614,6.191518
regret_reg,top90,8,40,22,1.010809,76.33,0.814282,6.117679
regret_reg,top90,8,40,23,0.977275,77.31,0.815188,6.252167
regret_reg,top90,8,40,24,1.016967,77.47,0.822378,6.114659
regret_reg,top90,8,40,25,1.010548,77.37,0.829109,6.160720
regret_reg,top90,8,40,26,0.999898,79.18,0.832291,6.359176
regret_reg,top90,8,40,27,1.008958,78.19,0.829941,6.521830
regret_reg,top90,8,40,28,1.031392,79.28,0.817189,6.446895
regret_reg,top90,8,40,29,0.999236,78.32,0.818029,6.088902
regret_reg,top90,8,40,30,1.038413,77.59,0.809786,6.415656
regret_reg,top90,8,40,31,0.989530,77.75,0.814165,6.433852
regret_reg,top90,8,40,32,0.946557,77.72,0.812543,6.194457
regret_reg,top90,8,40,33,0.981466,77.79,0.823631,6.273863
regret_reg,top90,8,40,34,0.974686,77.56,0.818540,6.486961
regret_reg,top90,8,40,35,0.949790,77.65,0.816023,6.449544
regret_reg,top90,8,40,36,0.972531,76.81,0.808546,6.351836
regret_reg,top90,8,40,37,0.983184,77.51,0.809408,6.687121
regret_reg,top90,8,40,38,0.885982,77.33,0.800974,6.236097
regret_reg,top90,8,40,39,0.970154,77.01,0.817709,6.294992
regret_reg,top90,8,40,40,1.012361,76.93,0.811187,6.217154
regret_reg,top90,8,40,41,0.968014,76.83,0.810114,6.354312
regret_reg,top90,8,40,42,1.004262,76.17,0.814007,6.489008
regret_reg,top90,8,40,43,0.935204,76.41,0.815091,6.270278
regret_reg,top90,8,40,44,1.006507,75.43,0.815868,6.523920
regret_reg,top90,8,40,45,0.926331,76.67,0.811961,6.410220
regret_reg,top90,8,40,46,0.966835,75.60,0.817595,6.462096
regret_reg,top90,8,40,47,0.928646,76.00,0.810747,6.478008
regret_reg,top90,8,40,48,0.967063,75.03,0.814034,6.388064
regret_reg,top90,8,40,49,0.909154,75.40,0.802935,6.513761
regret_reg,top90,8,40,50,0.951594,75.04,0.815472,6.591736
regret_reg,top90,8,40,51,0.913589,76.38,0.803217,6.441651
regret_reg,top90,8,40,52,0.938884,76.00,0.805017,6.468693
regret_reg,top90,8,40,53,0.939181,76.56,0.797126,6.589584
regret_reg,top90,8,40,54,0.954731,76.69,0.805095,6.351918
regret_reg,top90,8,40,55,0.949699,77.05,0.798459,6.397382
regret_reg,top90,8,40,56,0.956566,76.14,0.805914,6.576085
regret_reg,top90,8,40,57,0.939878,76.91,0.804936,6.731727
regret_reg,top90,8,40,58,0.986173,76.85,0.813355,6.620100
regret_reg,top90,8,40,59,0.914231,77.37,0.812497,6.470110
regret_reg,top90,8,40,60,0.951549,76.86,0.815513,6.537271
regret_reg,top90,8,40,61,0.947291,77.01,0.808294,6.710174
regret_reg,top90,8,40,62,0.933681,77.63,0.807712,6.549382
regret_reg,top90,8,40,63,0.907792,77.09,0.806573,6.476032
regret_reg,top90,8,40,64,0.939455,77.52,0.807695,6.603250
regret_reg,top90,8,40,65,0.956368,76.33,0.807147,6.616031
regret_reg,top90,8,40,66,0.940847,77.02,0.805532,6.637996
regret_reg,top90,8,40,67,0.946935,76.27,0.807482,6.661176
regret_reg,top90,8,40,68,0.931585,75.99,0.803567,6.472878
regret_reg,top90,8,40,69,0.970944,75.89,0.805620,6.630880
regret_reg,top90,8,40,70,0.939178,76.74,0.799974,6.899790
regret_reg,top90,8,40,71,0.964369,76.32,0.799776,6.882910
regret_reg,top90,8,40,72,0.951321,76.76,0.796616,6.728597
regret_reg,top90,8,40,73,0.910709,76.46,0.792799,6.662182
regret_reg,top90,8,40,74,0.915453,77.42,0.793509,6.810685
regret_reg,top90,8,40,75,0.938532,75.97,0.794717,6.710439
regret_reg,top90,8,40,76,0.898811,77.32,0.790918,6.741987
regret_reg,top90,8,40,77,0.962165,76.82,0.788071,6.659434
regret_reg,top90,8,40,78,0.946862,78.05,0.781898,6.756556
regret_reg,top90,8,40,79,0.914685,76.97,0.775818,6.577386
regret_reg,top90,8,40,80,0.930564,77.55,0.786272,6.586971
regret_reg,top90,8,40,81,0.931797,77.05,0.776593,6.915824
regret_reg,top90,8,40,82,0.950683,77.29,0.781875,6.811132
regret_reg,top90,8,40,83,0.952094,77.53,0.781008,6.826352
regret_reg,top90,8,40,84,0.967633,77.44,0.785299,6.820085
regret_reg,top90,8,40,85,0.951826,77.67,0.781210,6.811923
regret_reg,top90,8,40,86,0.962703,77.68,0.781804,6.852405
regret_reg,top90,8,40,87,0.935674,77.75,0.786777,6.779487
regret_reg,top90,8,40,88,0.963364,77.92,0.783674,6.881860
regret_reg,top90,8,40,89,0.950585,77.79,0.781859,6.856228
regret_reg,top90,8,40,90,0.954377,77.07,0.783111,6.889861
regret_reg,top90,8,40,91,0.945988,77.62,0.781382,6.886315
regret_reg,top90,8,40,92,0.970401,77.74,0.783441,6.926233
regret_reg,top90,8,40,93,0.933619,77.39,0.778409,6.831109
regret_reg,top90,8,40,94,0.954496,77.07,0.782728,6.927839
regret_reg,top90,8,40,95,0.942743,77.77,0.779027,6.901007
regret_reg,top90,8,40,96,0.983917,77.57,0.778833,7.002519
regret_reg,top90,12,60,1,23.833611,51.45,1.508490,18.626932
regret_reg,top90,12,60,2,15.683207,52.45,1.340348,15.077175
regret_reg,top90,12,60,3,11.775791,53.57,1.261293,13.568763
regret_reg,top90,12,60,4,9.010177,55.49,1.184441,12.349058
regret_reg,top90,12,60,5,7.323020,57.37,1.090369,11.794601
regret_reg,top90,12,60,6,5.290176,59.88,1.046159,10.824351
regret_reg,top90,12,60,7,4.105721,62.12,1.011756,10.376333
regret_reg,top90,12,60,8,2.999445,66.58,0.954958,9.691705
regret_reg,top90,12,60,9,2.383383,68.81,0.923882,9.375769
regret_reg,top90,12,60,10,1.700846,72.90,0.879910,9.021563
regret_reg,top90,12,60,11,1.419934,77.26,0.852669,9.062861
regret_reg,top90,12,60,12,1.313580,77.84,0.845573,9.106494
regret_reg,top90,12,60,13,1.191572,79.09,0.825493,8.581970
regret_reg,top90,12,60,14,1.280239,78.64,0.829244,8.835281
regret_reg,top90,12,60,15,1.153764,80.36,0.806040,8.610954
regret_reg,top90,12,60,16,1.269286,78.21,0.817335,8.900914
regret_reg,top90,12,60,17,1.137965,80.49,0.807290,8.722489
regret_reg,top90,12,60,18,1.198925,78.69,0.807035,8.938048
regret_reg,top90,12,60,19,1.219684,78.82,0.811804,8.753940
regret_reg,top90,12,60,20,1.230701,79.94,0.806410,9.116300
regret_reg,top90,12,60,21,1.218929,78.91,0.809597,8.770131
regret_reg,top90,12,60,22,1.146216,80.83,0.808992,8.628951
regret_reg,top90,12,60,23,1.199105,78.85,0.812341,8.693463
regret_reg,top90,12,60,24,1.132442,80.40,0.802282,8.594032
regret_reg,top90,12,60,25,1.288489,79.06,0.817097,8.633256
regret_reg,top90,12,60,26,1.171929,81.36,0.808983,8.997943
regret_reg,top90,12,60,27,1.195964,79.93,0.827987,9.195468
regret_reg,top90,12,60,28,1.198607,81.36,0.823543,8.836849
regret_reg,top90,12,60,29,1.173953,80.12,0.836457,8.397987
regret_reg,top90,12,60,30,1.235370,80.79,0.840163,8.679494
regret_reg,top90,12,60,31,1.173167,81.06,0.843529,8.875129
regret_reg,top90,12,60,32,1.170021,80.76,0.854234,8.714147
regret_reg,top90,12,60,33,1.139456,81.41,0.841279,9.015870
regret_reg,top90,12,60,34,1.128964,81.87,0.846701,9.020246
regret_reg,top90,12,60,35,1.095600,82.24,0.844147,8.950632
regret_reg,top90,12,60,36,1.206376,82.23,0.849839,8.839264
regret_reg,top90,12,60,37,1.127114,82.27,0.840341,9.176519
regret_reg,top90,12,60,38,1.068753,83.04,0.845318,8.992863
regret_reg,top90,12,60,39,1.137877,82.17,0.856256,8.834667
regret_reg,top90,12,60,40,1.140631,83.06,0.847110,8.569733
regret_reg,top90,12,60,41,1.149588,82.46,0.846096,8.787585
regret_reg,top90,12,60,42,1.149667,83.34,0.843757,9.038476
regret_reg,top90,12,60,43,1.083545,82.45,0.859709,8.913832
regret_reg,top90,12,60,44,1.133676,83.40,0.859116,9.054315
regret_reg,top90,12,60,45,1.137214,83.24,0.859027,8.863473
regret_reg,top90,12,60,46,1.143770,82.85,0.863302,9.039425
regret_reg,top90,12,60,47,1.145045,83.33,0.862013,9.057288
regret_reg,top90,12,60,48,1.104143,83.61,0.860706,8.997303
regret_reg,top90,12,60,49,1.169716,83.79,0.875095,8.931470
regret_reg,top90,12,60,50,1.101117,84.20,0.875037,8.883726
regret_reg,top90,12,60,51,1.143634,84.20,0.873531,8.990629
regret_reg,top90,12,60,52,1.131297,83.62,0.873904,8.826028
regret_reg,top90,12,60,53,1.095053,84.97,0.870536,8.727430
regret_reg,top90,12,60,54,1.092334,83.81,0.878662,8.870252
regret_reg,top90,12,60,55,1.109798,84.54,0.879536,8.840817
regret_reg,top90,12,60,56,1.104306,84.65,0.877505,8.891671
regret_reg,top90,12,60,57,1.122529,84.69,0.877571,8.847466
regret_reg,top90,12,60,58,1.080863,85.07,0.876469,8.661365
regret_reg,top90,12,60,59,1.118523,84.21,0.883345,8.784065
regret_reg,top90,12,60,60,1.101824,84.95,0.869883,8.748793
regret_reg,top90,12,60,61,1.130364,84.58,0.873944,8.849834
regret_reg,top90,12,60,62,1.079830,85.26,0.869559,8.654835
regret_reg,top90,12,60,63,1.150657,84.20,0.877352,8.799768
regret_reg,top90,12,60,64,1.099445,85.10,0.867459,8.764353
regret_reg,top90,12,60,65,1.141198,84.33,0.869432,8.842801
regret_reg,top90,12,60,66,1.095902,84.86,0.864875,8.708223
regret_reg,top90,12,60,67,1.139625,84.49,0.869241,8.753658
regret,top10,1,5,1,1.314257,51.45,1.508490,18.626932
regret,top10,2,10,1,2.479649,51.45,1.508490,18.626932
regret,top10,4,20,1,4.932729,51.45,1.508490,18.626932
regret,top10,4,20,2,3.875612,52.74,1.369724,16.283154
regret,top10,4,20,3,3.713619,52.58,1.354512,15.855051
regret,top10,4,20,4,3.710167,52.55,1.359012,15.666078
regret,top10,8,40,1,9.700100,51.45,1.508490,18.626932
regret,top10,8,40,2,6.426344,51.33,1.317079,14.745459
regret,top10,8,40,3,4.819243,54.33,1.260096,14.386253
regret,top10,8,40,4,4.045816,55.23,1.245681,13.773675
regret,top10,8,40,5,3.370020,57.43,1.229614,13.928015
regret,top10,8,40,6,2.987300,58.94,1.272741,14.461021
regret,top10,8,40,7,2.957281,59.02,1.282612,14.952529
regret,top10,8,40,8,3.118745,59.32,1.298046,15.003924
regret,top10,8,40,9,2.763219,60.40,1.321817,15.403769
regret,top10,8,40,10,2.708695,60.29,1.322497,15.447007
regret,top10,12,60,1,14.340398,51.45,1.508490,18.626932
regret,top10,12,60,2,9.834270,52.59,1.370314,15.524090
regret,top10,12,60,3,7.547248,54.91,1.317189,14.440615
regret,top10,12,60,4,6.694976,56.11,1.320416,14.107865
regret,top10,12,60,5,5.835158,56.68,1.315034,14.420819
regret,top10,12,60,6,5.301679,57.16,1.322544,15.175314
regret,top10,12,60,7,4.248964,60.94,1.373397,15.667224
regret,top10,12,60,8,4.258596,60.17,1.372002,15.825282
regret,top10,12,60,9,3.423193,60.47,1.376279,16.951482
regret,top10,12,60,10,3.084875,63.08,1.423515,17.876036
regret,top10,12,60,11,2.299258,65.40,1.424626,18.536325
regret,top10,12,60,12,2.089735,66.59,1.457290,19.118594
regret,top10,12,60,13,2.002508,66.92,1.459725,19.929438
regret,top10,12,60,14,1.861692,66.55,1.439558,20.610467
regret,top10,12,60,15,1.624787,68.21,1.418146,21.587962
regret,top10,12,60,16,1.433443,68.66,1.397973,21.831135
regret,top10,12,60,17,1.326672,69.09,1.384392,22.110357
regret,top10,12,60,18,1.260636,69.76,1.390218,22.286270
regret,top10,12,60,19,1.147024,69.48,1.391827,22.718278
regret,top10,12,60,20,1.153662,68.67,1.398807,22.788481
regret,top10,12,60,21,1.086689,68.93,1.404002,23.246557
regret,top10,12,60,22,1.069049,69.25,1.388896,23.630837
regret,top30,1,5,1,1.314257,51.45,1.508490,18.626932
regret,top30,2,10,1,2.479649,51.45,1.508490,18.626932
regret,top30,2,10,2,1.748105,51.60,1.437045,16.562363
regret,top30,4,20,1,4.932729,51.45,1.508490,18.626932
regret,top30,4,20,2,3.463175,52.21,1.327812,14.968182
regret,top30,4,20,3,2.191626,53.35,1.278505,13.749416
regret,top30,4,20,4,1.959336,53.11,1.286072,13.188201
regret,top30,4,20,5,1.556716,55.59,1.303113,12.904383
regret,top30,4,20,6,1.434859,54.98,1.341836,12.601051
regret,top30,4,20,7,1.476368,55.66,1.357156,12.586074
regret,top30,4,20,8,1.301349,55.81,1.353629,12.509196
regret,top30,4,20,9,1.289425,55.75,1.355826,12.576885
regret,top30,4,20,10,1.307734,56.00,1.355232,12.650764
regret,top30,4,20,11,1.355252,55.97,1.368849,12.770283
regret,top30,8,40,1,9.700100,51.45,1.508490,18.626932
regret,top30,8,40,2,6.426344,51.33,1.317079,14.745459
regret,top30,8,40,3,4.819243,54.33,1.260096,14.386253
regret,top30,8,40,4,4.045816,55.23,1.245681,13.773675
regret,top30,8,40,5,3.370020,57.43,1.229614,13.928015
regret,top30,8,40,6,2.866231,59.75,1.258384,14.210917
regret,top30,8,40,7,2.935885,59.82,1.262292,14.632098
regret,top30,8,40,8,3.301784,59.07,1.278745,15.123731
regret,top30,8,40,9,3.078769,60.79,1.327492,15.969498
regret,top30,8,40,10,2.898616,61.49,1.296793,16.454829
regret,top30,8,40,11,2.867663,61.94,1.343368,16.937192
regret,top30,8,40,12,2.645237,63.90,1.368742,18.119033
regret,top30,8,40,13,2.403912,64.70,1.392443,18.850225
regret,top30,8,40,14,2.355431,63.98,1.438735,19.711572
regret,top30,8,40,15,1.865989,65.28,1.478305,20.357331
regret,top30,8,40,16,1.611260,66.89,1.467551,20.423496
regret,top30,8,40,17,1.213637,68.43,1.500564,20.439341
regret,top30,8,40,18,0.976079,69.95,1.552174,21.109255
regret,top30,8,40,19,0.877700,71.01,1.553838,20.735805
regret,top30,12,60,1,14.340398,51.45,1.508490,18.626932
regret,top30,12,60,2,9.834270,52.59,1.370314,15.524090
regret,top30,12,60,3,7.547248,54.91,1.317189,14.440615
regret,top30,12,60,4,6.694976,56.11,1.320416,14.107865
regret,top30,12,60,5,5.835158,56.68,1.315034,14.420819
regret,top30,12,60,6,5.301679,57.16,1.322544,15.175314
regret,top30,12,60,7,4.248964,60.94,1.373397,15.667224
regret,top30,12,60,8,4.258596,60.17,1.372002,15.825282
regret,top30,12,60,9,3.423193,60.47,1.376279,16.951482
regret,top30,12,60,10,3.084875,63.08,1.423515,17.876036
regret,top30,12,60,11,2.164247,65.71,1.408773,18.874739
regret,top30,12,60,12,1.919147,67.40,1.444933,19.516531
regret,top30,12,60,13,1.791665,68.19,1.455624,20.416740
regret,top30,12,60,14,1.531724,68.08,1.433820,21.443103
regret,top30,12,60,15,1.228788,70.96,1.420391,22.589186
regret,top30,12,60,16,0.958379,72.59,1.418959,23.130066
regret,top30,12,60,17,0.752071,73.35,1.423152,23.914711
regret,top30,12,60,18,0.877700,73.17,1.438432,23.818268
regret,top30,12,60,19,0.394762,73.68,1.438608,24.556423
regret,top30,12,60,20,0.421373,72.90,1.439833,25.223267
regret,top30,12,60,21,0.411373,72.94,1.426268,26.097547
regret,top30,12,60,22,0.188566,74.13,1.392235,27.166592
regret,top30,12,60,23,0.128595,74.65,1.363568,27.514601
regret,top30,12,60,24,0.118310,75.01,1.365021,27.526155
regret,top30,12,60,25,0.118598,74.86,1.369719,27.564917
regret,top30,12,60,26,0.115596,74.77,1.373351,27.583713
regret,top30,12,60,27,0.116189,74.92,1.367630,27.589294
regret,top70,1,5,1,1.314257,51.45,1.508490,18.626932
regret,top70,1,5,2,0.615723,52.90,1.335048,15.363872
regret,top70,1,5,3,0.429280,52.87,1.276146,14.359805
regret,top70,1,5,4,0.391968,52.84,1.275994,14.206347
regret,top70,1,5,5,0.334159,53.76,1.294946,14.324730
regret,top70,2,10,1,2.479649,51.45,1.508490,18.626932
regret,top70,2,10,2,1.343228,52.04,1.371268,15.214270
regret,top70,2,10,3,0.951411,53.68,1.305463,14.350827
regret,top70,2,10,4,0.687477,53.89,1.319583,13.972744
regret,top70,2,10,5,0.468227,54.18,1.278666,13.190819
regret,top70,2,10,6,0.514924,54.75,1.251177,12.935546
regret,top70,2,10,7,0.426288,55.32,1.246435,13.149882
regret,top70,2,10,8,0.368385,55.64,1.235961,13.156615
regret,top70,4,20,1,4.932729,51.45,1.508490,18.626932
regret,top70,4,20,2,3.463175,52.21,1.327812,14.968182
regret,top70,4,20,3,2.191626,53.35,1.278505,13.749416
regret,top70,4,20,4,1.959336,53.11,1.286072,13.188201
regret,top70,4,20,5,1.556716,55.59,1.303113,12.904383
regret,top70,4,20,6,1.452495,55.08,1.313968,12.858771
regret,top70,4,20,7,1.409746,55.63,1.315197,12.787512
regret,top70,4,20,8,1.261090,55.85,1.346824,12.873543
regret,top70,4,20,9,1.080682,57.31,1.404848,12.994975
regret,top70,4,20,10,1.183331,58.07,1.428644,13.462932
regret,top70,4,20,11,0.993110,59.27,1.405641,13.693529
regret,top70,4,20,12,0.914091,59.55,1.426041,13.869827
regret,top70,4,20,13,0.804521,59.25,1.423733,14.578510
regret,top70,4,20,14,0.690494,60.06,1.479871,15.008036
regret,top70,4,20,15,0.523032,60.46,1.495732,14.979608
regret,top70,4,20,16,0.453066,60.24,1.530712,14.916142
regret,top70,4,20,17,0.431110,59.90,1.524593,15.028850
regret,top70,4,20,18,0.429489,61.03,1.546607,15.069097
regret,top70,4,20,19,0.466977,60.43,1.525978,15.177302
regret,top70,4,20,20,0.424044,60.72,1.542682,15.202136
regret,top70,4,20,21,0.402737,60.90,1.553439,15.220042
regret,top70,4,20,22,0.347744,60.95,1.548140,15.303595
regret,top70,8,40,1,9.700100,51.45,1.508490,18.626932
regret,top70,8,40,2,6.426344,51.33,1.317079,14.745459
regret,top70,8,40,3,4.819243,54.33,1.260096,14.386253
regret,top70,8,40,4,4.045816,55.23,1.245681,13.773675
regret,top70,8,40,5,3.370020,57.43,1.229614,13.928015
regret,top70,8,40,6,2.866231,59.75,1.258384,14.210917
regret,top70,8,40,7,2.935885,59.82,1.262292,14.632098
regret,top70,8,40,8,3.301784,59.07,1.278745,15.123731
regret,top70,8,40,9,3.078769,60.79,1.327492,15.969498
regret,top70,8,40,10,2.898616,61.49,1.296793,16.454829
regret,top70,8,40,11,2.867663,61.94,1.343368,16.937192
regret,top70,8,40,12,2.645237,63.90,1.368742,18.119033
regret,top70,8,40,13,2.403912,64.70,1.392443,18.850225
regret,top70,8,40,14,2.355431,63.98,1.438735,19.711572
regret,top70,8,40,15,1.865989,65.28,1.478305,20.357331
regret,top70,8,40,16,1.519866,67.61,1.490812,20.825704
regret,top70,8,40,17,1.091381,69.30,1.512669,21.107217
regret,top70,8,40,18,0.789957,71.26,1.546910,21.834923
regret,top70,8,40,19,0.732563,72.22,1.532615,21.292927
regret,top70,8,40,20,0.667478,72.86,1.583499,20.829834
regret,top70,8,40,21,0.454107,72.92,1.606916,20.710638
regret,top70,8,40,22,0.435701,74.82,1.601359,20.601417
regret,top70,8,40,23,0.440311,74.38,1.603055,20.869491
regret,top70,12,60,1,14.340398,51.45,1.508490,18.626932
regret,top70,12,60,2,9.834270,52.59,1.370314,15.524090
regret,top70,12,60,3,7.547248,54.91,1.317189,14.440615
regret,top70,12,60,4,6.694976,56.11,1.320416,14.107865
regret,top70,12,60,5,5.835158,56.68,1.315034,14.420819
regret,top70,12,60,6,5.301679,57.16,1.322544,15.175314
regret,top70,12,60,7,4.248964,60.94,1.373397,15.667224
regret,top70,12,60,8,4.258596,60.17,1.372002,15.825282
regret,top70,12,60,9,3.423193,60.47,1.376279,16.951482
regret,top70,12,60,10,3.084875,63.08,1.423515,17.876036
regret,top70,12,60,11,2.164247,65.71,1.408773,18.874739
regret,top70,12,60,12,1.919147,67.40,1.444933,19.516531
regret,top70,12,60,13,1.791665,68.19,1.455624,20.416740
regret,top70,12,60,14,1.531724,68.08,1.433820,21.443103
regret,top70,12,60,15,1.228788,70.96,1.420391,22.589186
regret,top70,12,60,16,0.958379,72.59,1.418959,23.130066
regret,top70,12,60,17,0.752071,73.35,1.423152,23.914711
regret,top70,12,60,18,0.881635,73.53,1.419057,23.816431
regret,top70,12,60,19,0.398697,74.04,1.419234,24.554586
regret,top70,12,60,20,0.413793,73.52,1.426307,25.266583
regret,top70,12,60,21,0.400893,73.78,1.417437,26.132492
regret,top70,12,60,22,0.177154,75.23,1.394445,27.182411
