fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility
regret_reg,top90,1,5,4,12.512099,50.67,1.591433,16.557164
regret_reg,top90,1,5,5,11.447341,52.00,1.577699,16.205174
regret_reg,top90,1,5,6,10.810958,51.52,1.593356,15.520852
regret_reg,top90,1,5,7,9.481269,51.30,1.527042,14.802704
regret_reg,top90,1,5,8,8.550576,52.24,1.510105,14.953232
regret_reg,top90,1,5,9,7.846524,51.69,1.464880,14.259657
regret_reg,top90,1,5,10,6.796869,52.57,1.456492,13.865482
regret_reg,top90,1,5,11,6.373220,53.05,1.457435,13.643987
regret_reg,top90,1,5,12,5.748041,52.76,1.435244,12.940105
regret_reg,top90,1,5,13,5.141356,53.36,1.384864,12.528304
regret_reg,top90,1,5,14,4.515195,54.06,1.375489,11.662305
regret_reg,top90,1,5,15,4.014656,54.35,1.369277,11.221398
regret_reg,top90,1,5,16,3.735506,55.47,1.387126,10.501181
regret_reg,top90,1,5,17,3.294382,55.08,1.368888,9.960023
regret_reg,top90,1,5,18,3.051367,54.45,1.384963,9.450410
regret_reg,top90,1,5,19,2.739711,55.62,1.344959,9.718699
regret_reg,top90,1,5,20,2.384026,55.52,1.305765,9.094823
regret_reg,top90,1,5,21,2.163080,55.47,1.239653,8.790746
regret_reg,top90,1,5,22,2.044199,55.12,1.211392,8.609830
regret_reg,top90,1,5,23,1.828935,55.65,1.217395,8.133410
regret_reg,top90,1,5,24,1.619109,54.98,1.216045,7.496933
regret_reg,top90,1,5,25,1.531058,54.71,1.175861,7.310758
regret_reg,top90,1,5,26,1.387886,54.28,1.163354,6.666891
regret_reg,top90,1,5,27,1.285845,55.76,1.126852,6.387687
regret_reg,top90,1,5,28,1.190300,56.22,1.109606,5.957371
regret_reg,top90,1,5,29,1.095155,57.32,1.084511,5.954384
regret_reg,top90,1,5,30,1.014785,56.85,1.056842,5.923597
regret_reg,top90,1,5,31,0.964092,56.77,1.056555,5.809638
regret_reg,top90,1,5,32,0.885530,56.37,1.041913,5.575004
regret_reg,top90,1,5,33,0.823388,55.25,1.033819,5.556957
regret_reg,top90,1,5,34,0.779078,55.06,1.019474,5.271912
regret_reg,top90,1,5,35,0.721367,53.81,1.004235,5.119410
regret_reg,top90,1,5,36,0.670816,53.11,0.982752,4.906988
regret_reg,top90,1,5,37,0.638283,52.97,0.982443,4.815802
regret_reg,top90,1,5,38,0.601975,53.60,0.959797,4.743977
regret_reg,top90,1,5,39,0.571285,53.28,0.957517,4.641349
regret_reg,top90,1,5,40,0.544601,54.35,0.938979,4.516558
regret_reg,top90,1,5,41,0.516919,53.16,0.937219,4.327154
regret_reg,top90,1,5,42,0.494654,53.03,0.923389,4.245977
regret_reg,top90,1,5,43,0.472341,53.66,0.914361,4.142875
regret_reg,top90,1,5,44,0.451989,54.14,0.904207,4.023795
regret_reg,top90,1,5,45,0.434781,55.22,0.888084,3.922166
regret_reg,top90,1,5,46,0.418323,55.02,0.867519,3.892136
regret_reg,top90,1,5,47,0.404106,55.23,0.871774,3.936860
regret_reg,top90,1,5,48,0.388952,56.22,0.864928,3.960829
regret_reg,top90,1,5,49,0.376875,56.01,0.859703,3.862453
regret_reg,top90,1,5,50,0.365847,56.30,0.858715,3.863055
regret_reg,top90,1,5,51,0.357941,55.88,0.867474,3.890526
regret_reg,top90,1,5,52,0.349814,55.70,0.864065,3.910694
regret_reg,top90,1,5,53,0.340890,55.69,0.862456,3.956791
regret_reg,top90,1,5,54,0.333448,55.51,0.860299,3.934237
regret_reg,top90,1,5,55,0.323615,56.09,0.855461,3.896709
regret_reg,top90,1,5,56,0.316408,56.06,0.857062,3.911440
regret_reg,top90,1,5,57,0.309030,55.53,0.849644,3.810876
regret_reg,top90,1,5,58,0.301763,56.28,0.849519,3.804278
regret_reg,top90,1,5,59,0.295230,57.12,0.857876,3.768820
regret_reg,top90,1,5,60,0.290709,57.72,0.851364,3.750259
regret_reg,top90,1,5,61,0.285332,57.67,0.848780,3.674133
regret_reg,top90,1,5,62,0.280061,57.91,0.843862,3.664547
regret_reg,top90,1,5,63,0.274393,58.63,0.839634,3.664615
regret_reg,top90,1,5,64,0.269495,58.25,0.835021,3.670791
regret_reg,top90,1,5,65,0.265194,58.10,0.833334,3.646896
regret_reg,top90,1,5,66,0.261331,58.01,0.831827,3.629621
regret_reg,top90,1,5,67,0.257947,57.74,0.833241,3.664291
regret_reg,top90,1,5,68,0.254207,57.24,0.835322,3.628264
regret_reg,top90,1,5,69,0.251140,57.30,0.834640,3.622585
regret_reg,top90,1,5,70,0.248365,57.01,0.835021,3.608621
regret_reg,top90,1,5,71,0.245835,57.33,0.833651,3.631731
regret_reg,top90,1,5,72,0.242500,56.65,0.831944,3.631124
regret_reg,top90,1,5,73,0.239720,56.56,0.830338,3.597045
regret_reg,top90,1,5,74,0.236865,56.10,0.827678,3.573863
regret_reg,top90,1,5,75,0.234073,56.06,0.827021,3.551255
regret_reg,top90,1,5,76,0.231096,56.44,0.825506,3.550523
regret_reg,top90,1,5,77,0.229056,56.49,0.827894,3.549938
regret_reg,top90,1,5,78,0.227047,56.23,0.825784,3.517743
regret_reg,top90,1,5,79,0.225151,56.64,0.822315,3.507375
regret_reg,top90,1,5,80,0.223079,56.71,0.818742,3.466723
regret_reg,top90,1,5,81,0.221476,56.51,0.815120,3.468064
regret_reg,top90,1,5,82,0.219686,56.55,0.814767,3.466531
regret_reg,top90,1,5,83,0.217668,56.36,0.813760,3.461678
regret_reg,top90,1,5,84,0.216269,56.81,0.812349,3.474278
regret_reg,top90,1,5,85,0.214776,57.05,0.811081,3.470364
regret_reg,top90,1,5,86,0.213089,57.30,0.811025,3.466789
regret_reg,top90,1,5,87,0.211584,57.04,0.810586,3.469783
regret_reg,top90,1,5,88,0.210274,56.99,0.813002,3.475275
regret_reg,top90,1,5,89,0.208726,57.26,0.810356,3.478277
regret_reg,top90,1,5,90,0.207321,56.52,0.808340,3.483164
regret_reg,top90,1,5,91,0.205948,56.47,0.809004,3.467941
regret_reg,top90,1,5,92,0.204983,56.15,0.808947,3.462943
regret_reg,top90,1,5,93,0.203825,56.18,0.806386,3.453844
regret_reg,top90,1,5,94,0.202710,56.31,0.806060,3.449367
regret_reg,top90,1,5,95,0.201415,56.17,0.802919,3.456631
regret_reg,top90,1,5,96,0.200229,56.12,0.802336,3.479664
regret_reg,top90,1,5,97,0.199275,56.15,0.800381,3.467930
regret_reg,top90,1,5,98,0.198272,56.50,0.800511,3.463492
regret_reg,top90,1,5,99,0.197267,55.87,0.800405,3.450190
regret_reg,top90,1,5,100,0.196349,55.65,0.800712,3.447917
regret_reg,top90,2,10,1,11.972862,51.45,1.508490,18.626932
regret_reg,top90,2,10,2,14.483056,51.04,1.516002,17.899849
regret_reg,top90,2,10,3,14.710312,50.05,1.547210,17.776076
regret_reg,top90,2,10,4,14.469273,51.50,1.557668,17.398211
regret_reg,top90,2,10,5,13.698712,51.15,1.512422,17.358958
regret_reg,top90,2,10,6,12.945140,51.58,1.490592,17.208168
regret_reg,top90,2,10,7,11.833032,52.03,1.461696,16.762996
regret_reg,top90,2,10,8,10.968942,53.40,1.468347,16.480584
regret_reg,top90,2,10,9,10.189658,51.91,1.416698,15.698028
regret_reg,top90,2,10,10,9.255016,52.21,1.373402,15.673128
regret_reg,top90,2,10,11,8.465979,53.02,1.329063,15.149439
regret_reg,top90,2,10,12,8.170607,52.36,1.285301,14.906930
regret_reg,top90,2,10,13,7.274044,53.91,1.278876,13.990644
regret_reg,top90,2,10,14,6.734506,54.47,1.277147,13.503632
regret_reg,top90,2,10,15,6.132381,52.71,1.258840,13.227213
regret_reg,top90,2,10,16,5.504956,53.64,1.215206,12.522570
regret_reg,top90,2,10,17,4.998792,53.99,1.197316,12.019789
regret_reg,top90,2,10,18,4.387822,55.21,1.140684,11.311471
regret_reg,top90,2,10,19,4.038758,54.71,1.182794,10.729032
regret_reg,top90,2,10,20,3.756737,54.23,1.149664,10.103241
regret_reg,top90,2,10,21,3.439408,53.38,1.134865,9.768304
regret_reg,top90,2,10,22,3.081580,55.65,1.105691,9.271091
regret_reg,top90,2,10,23,2.834403,56.03,1.101890,8.788467
regret_reg,top90,2,10,24,2.579331,56.78,1.085913,8.615788
regret_reg,top90,2,10,25,2.308875,58.22,1.065467,8.206135
regret_reg,top90,2,10,26,2.082661,57.20,1.042701,7.667307
regret_reg,top90,2,10,27,1.907903,57.82,1.018930,7.498628
regret_reg,top90,2,10,28,1.771530,58.00,1.008582,7.157427
regret_reg,top90,2,10,29,1.670009,58.38,0.966629,7.031096
regret_reg,top90,2,10,30,1.551030,58.78,0.964725,6.376669
regret_reg,top90,2,10,31,1.415982,59.32,0.965148,6.205553
regret_reg,top90,2,10,32,1.300472,60.19,0.953105,5.894364
regret_reg,top90,2,10,33,1.222414,59.92,0.956190,5.622008
regret_reg,top90,2,10,34,1.163354,60.94,0.937491,5.199266
regret_reg,top90,2,10,35,1.088714,61.27,0.920973,5.119655
regret_reg,top90,2,10,36,1.025851,61.79,0.897035,4.770779
regret_reg,top90,2,10,37,0.975912,61.04,0.897615,4.557252
regret_reg,top90,2,10,38,0.916617,60.92,0.902565,4.291814
regret_reg,top90,2,10,39,0.873727,62.90,0.881818,4.445134
regret_reg,top90,2,10,40,0.830864,61.34,0.874291,4.218955
regret_reg,top90,2,10,41,0.792858,61.47,0.857789,3.951041
regret_reg,top90,2,10,42,0.758254,62.77,0.856981,3.671431
regret_reg,top90,2,10,43,0.724904,61.28,0.836237,3.498356
regret_reg,top90,2,10,44,0.699738,61.35,0.826923,3.432227
regret_reg,top90,2,10,45,0.673159,62.41,0.818198,3.440786
regret_reg,top90,2,10,46,0.649059,62.64,0.810673,3.249309
regret_reg,top90,2,10,47,0.629251,62.96,0.810677,3.263368
regret_reg,top90,2,10,48,0.611787,64.09,0.800730,3.181919
regret_reg,top90,2,10,49,0.594130,64.37,0.797291,3.266171
regret_reg,top90,2,10,50,0.578563,64.05,0.788908,3.345484
regret_reg,top90,2,10,51,0.559551,63.82,0.787154,3.331557
regret_reg,top90,2,10,52,0.544028,63.47,0.786534,3.246728
regret_reg,top90,2,10,53,0.528664,63.02,0.784559,3.188634
regret_reg,top90,2,10,54,0.512994,63.23,0.767579,3.116091
regret_reg,top90,2,10,55,0.501679,63.46,0.761612,3.109470
regret_reg,top90,2,10,56,0.490240,63.44,0.757749,3.105490
regret_reg,top90,2,10,57,0.479916,62.66,0.756870,3.110329
regret_reg,top90,2,10,58,0.470004,61.98,0.751657,3.119291
regret_reg,top90,2,10,59,0.460471,61.53,0.751979,3.102457
regret_reg,top90,2,10,60,0.451959,61.54,0.746731,3.106735
regret_reg,top90,2,10,61,0.446482,61.84,0.741394,3.131779
regret_reg,top90,2,10,62,0.439223,61.99,0.745585,3.133401
regret_reg,top90,2,10,63,0.432635,61.68,0.743699,3.163291
regret_reg,top90,2,10,64,0.426004,61.56,0.737396,3.195388
regret_reg,top90,2,10,65,0.418548,61.96,0.730455,3.186680
regret_reg,top90,2,10,66,0.412861,61.38,0.728047,3.163051
regret_reg,top90,2,10,67,0.407784,61.68,0.733199,3.099845
regret_reg,top90,2,10,68,0.403666,61.37,0.730464,3.091418
regret_reg,top90,2,10,69,0.397686,61.35,0.728475,3.059426
regret_reg,top90,2,10,70,0.392525,61.71,0.727410,3.023924
regret_reg,top90,2,10,71,0.388414,61.35,0.727424,3.073484
regret_reg,top90,2,10,72,0.383290,61.96,0.731403,3.062764
regret_reg,top90,2,10,73,0.379119,62.54,0.735196,3.038735
regret_reg,top90,2,10,74,0.375441,62.68,0.734165,3.068468
regret_reg,top90,2,10,75,0.371905,63.20,0.728876,3.047121
regret_reg,top90,2,10,76,0.368257,63.52,0.728309,3.051644
regret_reg,top90,2,10,77,0.364655,63.50,0.726180,3.047975
regret_reg,top90,2,10,78,0.361223,63.94,0.729454,3.046691
regret_reg,top90,2,10,79,0.357907,63.88,0.729482,3.033837
regret_reg,top90,2,10,80,0.355354,63.92,0.731124,3.019737
regret_reg,top90,2,10,81,0.352122,64.61,0.730080,2.984876
regret_reg,top90,2,10,82,0.349134,65.25,0.729875,2.993273
regret_reg,top90,2,10,83,0.346602,66.21,0.728887,3.004602
regret_reg,top90,2,10,84,0.343306,66.58,0.730197,3.001910
regret_reg,top90,2,10,85,0.340469,66.22,0.729656,3.033049
regret_reg,top90,2,10,86,0.338021,66.27,0.730815,3.037310
regret_reg,top90,2,10,87,0.335518,66.18,0.732091,3.050338
regret_reg,top90,2,10,88,0.333250,66.43,0.729801,3.003313
regret_reg,top90,2,10,89,0.331068,66.51,0.729717,2.991206
regret_reg,top90,2,10,90,0.328919,66.32,0.729678,2.985634
regret_reg,top90,2,10,91,0.327003,66.49,0.727475,2.976705
regret_reg,top90,2,10,92,0.324849,66.11,0.727470,2.973385
regret_reg,top90,2,10,93,0.322934,65.63,0.725864,2.972895
regret_reg,top90,2,10,94,0.320892,66.04,0.722737,2.952847
regret_reg,top90,2,10,95,0.319151,65.65,0.719838,2.962145
regret_reg,top90,2,10,96,0.317322,65.93,0.718552,2.946282
regret_reg,top90,2,10,97,0.315622,65.68,0.718517,2.938810
regret_reg,top90,2,10,98,0.314142,65.24,0.719175,2.925546
regret_reg,top90,2,10,99,0.312690,65.38,0.718398,2.921862
regret_reg,top90,2,10,100,0.310888,65.45,0.721505,2.917372
regret_reg,top90,4,20,1,14.425941,51.45,1.508490,18.626932
regret_reg,top90,4,20,2,16.162489,51.55,1.503324,17.351576
regret_reg,top90,4,20,3,15.949375,53.26,1.522028,17.023280
regret_reg,top90,4,20,4,15.768034,52.20,1.524963,16.620543
regret_reg,top90,4,20,5,15.653043,53.81,1.547844,16.267954
regret_reg,top90,4,20,6,15.084454,54.45,1.529409,16.453983
regret_reg,top90,4,20,7,13.884191,55.81,1.513557,15.769722
regret_reg,top90,4,20,8,13.288838,55.16,1.500302,16.002780
regret_reg,top90,4,20,9,12.901887,53.78,1.498220,15.079296
regret_reg,top90,4,20,10,12.093609,55.09,1.490675,14.620859
regret_reg,top90,4,20,11,11.267919,56.16,1.466890,13.988984
regret_reg,top90,4,20,12,9.856727,56.53,1.424147,13.815226
regret_reg,top90,4,20,13,9.505005,55.76,1.421704,13.431855
regret_reg,top90,4,20,14,8.490880,56.78,1.366393,13.188896
regret_reg,top90,4,20,15,7.844436,56.22,1.354847,12.642345
regret_reg,top90,4,20,16,7.089146,56.65,1.356058,12.166605
regret_reg,top90,4,20,17,6.520828,56.93,1.370142,12.205372
regret_reg,top90,4,20,18,6.109183,57.30,1.359529,12.000641
regret_reg,top90,4,20,19,5.598550,59.18,1.347156,11.291078
regret_reg,top90,4,20,20,5.065357,59.31,1.298180,10.793600
regret_reg,top90,4,20,21,4.589042,59.38,1.293068,10.467735
regret_reg,top90,4,20,22,3.998789,60.11,1.277186,10.116980
regret_reg,top90,4,20,23,3.642090,61.72,1.247253,9.419364
regret_reg,top90,4,20,24,3.343274,60.55,1.202890,9.087580
regret_reg,top90,4,20,25,3.056495,60.86,1.210584,8.840642
regret_reg,top90,4,20,26,2.786864,62.56,1.224749,8.561659
regret_reg,top90,4,20,27,2.617130,62.10,1.202775,8.680027
regret_reg,top90,4,20,28,2.403623,61.53,1.215123,8.452594
regret_reg,top90,4,20,29,2.259730,61.72,1.223021,7.894008
regret_reg,top90,4,20,30,2.143454,63.70,1.221712,7.796771
regret_reg,top90,4,20,31,1.996864,63.32,1.196413,7.597472
regret_reg,top90,4,20,32,1.849232,62.86,1.181329,7.282922
regret_reg,top90,4,20,33,1.745460,62.39,1.161154,7.364297
regret_reg,top90,4,20,34,1.608632,62.93,1.135136,7.174111
regret_reg,top90,4,20,35,1.492861,63.09,1.128360,6.725628
regret_reg,top90,4,20,36,1.407164,62.71,1.118913,6.375824
regret_reg,top90,4,20,37,1.299036,63.17,1.093176,6.241016
regret_reg,top90,4,20,38,1.227786,62.47,1.074688,5.791505
regret_reg,top90,4,20,39,1.157875,62.61,1.069842,5.454652
regret_reg,top90,4,20,40,1.100988,63.01,1.042533,5.246138
regret_reg,top90,4,20,41,1.065445,62.76,1.054991,5.180018
regret_reg,top90,4,20,42,1.036386,62.89,1.039654,5.167132
regret_reg,top90,4,20,43,0.991131,62.01,1.031450,4.984430
regret_reg,top90,4,20,44,0.952227,62.93,1.025118,4.960743
regret_reg,top90,4,20,45,0.926063,63.16,1.007137,5.045968
regret_reg,top90,4,20,46,0.894990,62.63,0.991186,4.962025
regret_reg,top90,4,20,47,0.857279,62.58,0.985945,4.793067
regret_reg,top90,4,20,48,0.820456,61.92,0.994109,4.722864
regret_reg,top90,4,20,49,0.805853,60.97,0.992900,4.766172
regret_reg,top90,4,20,50,0.787157,61.42,0.982226,4.802497
regret_reg,top90,4,20,51,0.768036,60.67,0.969795,4.819442
regret_reg,top90,4,20,52,0.745856,60.36,0.976370,4.888584
regret_reg,top90,4,20,53,0.726289,59.59,0.973277,4.770683
regret_reg,top90,4,20,54,0.707881,59.69,0.974489,4.677106
regret_reg,top90,4,20,55,0.692664,60.02,0.973636,4.616463
regret_reg,top90,4,20,56,0.674815,60.12,0.971121,4.517118
regret_reg,top90,4,20,57,0.661583,60.66,0.962925,4.572461
regret_reg,top90,4,20,58,0.647165,60.68,0.953487,4.604646
regret_reg,top90,4,20,59,0.636250,61.15,0.950883,4.641377
regret_reg,top90,4,20,60,0.625802,60.69,0.943227,4.609873
regret_reg,top90,4,20,61,0.615807,60.39,0.942266,4.514983
regret_reg,top90,4,20,62,0.604969,60.39,0.938714,4.541494
regret_reg,top90,4,20,63,0.593418,59.69,0.934762,4.471548
regret_reg,top90,4,20,64,0.583046,60.00,0.930714,4.396526
regret_reg,top90,4,20,65,0.574412,59.58,0.931187,4.347311
regret_reg,top90,4,20,66,0.566800,59.84,0.925457,4.327660
regret_reg,top90,4,20,67,0.559142,60.39,0.917280,4.275352
regret_reg,top90,4,20,68,0.552093,60.50,0.915312,4.247781
regret_reg,top90,4,20,69,0.545258,60.51,0.917024,4.179773
regret_reg,top90,4,20,70,0.538574,60.65,0.916175,4.154242
regret_reg,top90,4,20,71,0.532497,61.20,0.919242,4.179994
regret_reg,top90,4,20,72,0.527654,61.11,0.918507,4.143870
regret_reg,top90,4,20,73,0.521571,60.89,0.916919,4.109442
regret_reg,top90,4,20,74,0.515790,61.20,0.912817,4.094924
regret_reg,top90,4,20,75,0.510274,61.19,0.915444,4.122608
regret_reg,top90,4,20,76,0.505092,61.01,0.917560,4.125821
regret_reg,top90,4,20,77,0.500022,61.24,0.915134,4.145991
regret_reg,top90,4,20,78,0.495153,60.81,0.919639,4.126049
regret_reg,top90,4,20,79,0.491029,60.58,0.922120,4.139936
regret_reg,top90,4,20,80,0.486369,60.37,0.917415,4.114034
regret_reg,top90,4,20,81,0.481803,60.32,0.917338,4.103651
regret_reg,top90,4,20,82,0.477782,60.58,0.913021,4.087767
regret_reg,top90,4,20,83,0.473369,60.14,0.910574,4.091258
regret_reg,top90,4,20,84,0.469234,60.14,0.910717,4.052484
regret_reg,top90,4,20,85,0.466259,60.48,0.908107,4.045850
regret_reg,top90,4,20,86,0.462562,60.68,0.907579,4.035484
regret_reg,top90,4,20,87,0.459366,60.60,0.904530,4.028081
regret_reg,top90,4,20,88,0.455768,60.89,0.903448,3.975789
regret_reg,top90,4,20,89,0.452961,60.68,0.901934,3.929526
regret_reg,top90,4,20,90,0.449842,60.92,0.900039,3.911780
regret_reg,top90,4,20,91,0.447236,60.69,0.896012,3.928991
regret_reg,top90,4,20,92,0.444048,61.37,0.893077,3.910636
regret_reg,top90,4,20,93,0.441363,61.29,0.890789,3.905829
regret_reg,top90,4,20,94,0.439084,60.98,0.890157,3.895304
regret_reg,top90,4,20,95,0.436641,61.04,0.892261,3.913377
regret_reg,top90,4,20,96,0.434014,61.23,0.892465,3.907861
regret_reg,top90,4,20,97,0.431250,61.21,0.892701,3.897120
regret_reg,top90,4,20,98,0.428902,61.00,0.891001,3.878771
regret_reg,top90,4,20,99,0.426997,61.26,0.889320,3.874782
regret_reg,top90,4,20,100,0.424440,61.04,0.887436,3.859474
regret_reg,top90,8,40,1,19.193312,51.45,1.508490,18.626932
regret_reg,top90,8,40,2,20.587712,51.92,1.538727,18.061341
regret_reg,top90,8,40,3,21.765542,51.47,1.550103,18.466500
regret_reg,top90,8,40,4,21.479713,52.81,1.539551,18.675192
regret_reg,top90,8,40,5,20.762474,53.98,1.525438,18.212881
regret_reg,top90,8,40,6,19.249028,54.74,1.506168,17.722320
regret_reg,top90,8,40,7,18.522832,53.82,1.464989,16.837203
regret_reg,top90,8,40,8,17.189257,55.65,1.414220,16.223310
regret_reg,top90,8,40,9,16.069394,56.31,1.425753,15.348810
regret_reg,top90,8,40,10,14.842677,57.27,1.451005,15.303566
regret_reg,top90,8,40,11,13.906639,58.03,1.468135,14.508742
regret_reg,top90,8,40,12,12.815921,60.37,1.447835,14.145256
regret_reg,top90,8,40,13,11.361735,61.03,1.398271,13.362430
regret_reg,top90,8,40,14,10.591488,61.17,1.384094,12.835916
regret_reg,top90,8,40,15,10.021703,61.64,1.345719,12.330338
regret_reg,top90,8,40,16,8.985526,61.94,1.314958,12.406966
regret_reg,top90,8,40,17,8.024703,64.49,1.323642,12.463302
regret_reg,top90,8,40,18,7.283003,64.99,1.330281,11.434091
regret_reg,top90,8,40,19,6.836854,66.68,1.358558,10.738134
regret_reg,top90,8,40,20,6.276343,66.55,1.337762,10.949456
regret_reg,top90,8,40,21,5.816777,68.13,1.327810,10.478716
regret_reg,top90,8,40,22,5.345522,69.24,1.296091,10.295859
regret_reg,top90,8,40,23,4.801845,69.37,1.286914,9.794478
regret_reg,top90,8,40,24,4.446714,70.82,1.293879,9.709578
regret_reg,top90,8,40,25,4.145740,71.32,1.277344,9.338066
regret_reg,top90,8,40,26,3.745328,71.74,1.273172,8.879275
regret_reg,top90,8,40,27,3.480255,73.02,1.243088,8.672972
regret_reg,top90,8,40,28,3.201226,72.80,1.251420,8.630053
regret_reg,top90,8,40,29,2.951636,73.97,1.234091,8.311877
regret_reg,top90,8,40,30,2.693506,74.42,1.226689,8.278423
regret_reg,top90,8,40,31,2.536701,74.92,1.236568,8.452956
regret_reg,top90,8,40,32,2.374421,74.89,1.212028,8.194926
regret_reg,top90,8,40,33,2.195214,75.62,1.186346,8.166093
regret_reg,top90,8,40,34,2.166197,73.95,1.190215,7.938941
regret_reg,top90,8,40,35,1.985566,75.48,1.183360,7.678509
regret_reg,top90,8,40,36,1.907148,76.09,1.159487,7.566337
regret_reg,top90,8,40,37,1.798961,77.04,1.143407,7.530118
regret_reg,top90,8,40,38,1.743967,77.98,1.135506,7.571306
regret_reg,top90,8,40,39,1.674476,77.84,1.121237,7.412587
regret_reg,top90,8,40,40,1.601769,78.63,1.110611,7.119309
regret_reg,top90,8,40,41,1.515630,79.01,1.093108,6.955366
regret_reg,top90,8,40,42,1.454081,79.92,1.076649,6.821858
regret_reg,top90,8,40,43,1.400267,80.21,1.068012,6.799806
regret_reg,top90,8,40,44,1.348913,80.41,1.029206,6.480122
regret_reg,top90,8,40,45,1.300941,80.38,1.022758,6.404148
regret_reg,top90,8,40,46,1.257411,79.55,1.007465,6.358064
regret_reg,top90,8,40,47,1.217456,79.95,0.980495,6.277420
regret_reg,top90,8,40,48,1.186067,79.17,0.969435,6.168562
regret_reg,top90,8,40,49,1.151041,79.66,0.969454,6.037278
regret_reg,top90,8,40,50,1.122093,80.26,0.961429,5.958105
regret_reg,top90,8,40,51,1.100842,80.10,0.958619,5.807723
regret_reg,top90,8,40,52,1.075315,80.58,0.947253,5.730194
regret_reg,top90,8,40,53,1.052086,80.73,0.948976,5.661162
regret_reg,top90,8,40,54,1.028558,80.44,0.943981,5.546283
regret_reg,top90,8,40,55,1.010502,79.94,0.946987,5.413651
regret_reg,top90,8,40,56,0.989511,80.10,0.940777,5.268355
regret_reg,top90,8,40,57,0.970619,80.33,0.934616,5.075636
regret_reg,top90,8,40,58,0.953364,80.27,0.931834,4.982773
regret_reg,top90,8,40,59,0.936327,80.31,0.925128,4.972979
regret_reg,top90,8,40,60,0.923781,80.49,0.921483,4.916423
regret_reg,top90,8,40,61,0.909828,80.81,0.900324,4.841114
regret_reg,top90,8,40,62,0.896791,80.00,0.895502,4.724977
regret_reg,top90,8,40,63,0.885685,79.38,0.886923,4.674400
regret_reg,top90,8,40,64,0.876059,79.70,0.882006,4.670794
regret_reg,top90,8,40,65,0.867187,79.80,0.889044,4.734400
regret_reg,top90,8,40,66,0.854779,80.79,0.886774,4.702412
regret_reg,top90,8,40,67,0.841294,81.69,0.876505,4.615270
regret_reg,top90,8,40,68,0.831318,81.79,0.877524,4.671583
regret_reg,top90,8,40,69,0.820240,81.92,0.876394,4.610183
regret_reg,top90,8,40,70,0.809599,82.15,0.872297,4.605455
regret_reg,top90,8,40,71,0.801007,81.89,0.859161,4.588334
regret_reg,top90,8,40,72,0.793190,81.90,0.853783,4.546506
regret_reg,top90,8,40,73,0.785768,81.64,0.855410,4.541208
regret_reg,top90,8,40,74,0.777374,81.87,0.858093,4.517939
regret_reg,top90,8,40,75,0.768778,81.19,0.854934,4.527500
regret_reg,top90,8,40,76,0.762729,80.65,0.855918,4.497316
regret_reg,top90,8,40,77,0.756658,80.28,0.859416,4.464698
regret_reg,top90,8,40,78,0.750632,80.62,0.860588,4.461642
regret_reg,top90,8,40,79,0.744591,79.99,0.858174,4.439798
regret_reg,top90,8,40,80,0.738336,80.35,0.858576,4.404969
regret_reg,top90,8,40,81,0.732968,79.92,0.854508,4.391408
regret_reg,top90,8,40,82,0.727086,79.31,0.856610,4.369435
regret_reg,top90,8,40,83,0.721133,79.66,0.858458,4.379474
regret_reg,top90,8,40,84,0.715085,79.84,0.865351,4.373687
regret_reg,top90,8,40,85,0.709948,79.72,0.865207,4.368065
regret_reg,top90,8,40,86,0.705470,79.59,0.863265,4.343997
regret_reg,top90,8,40,87,0.700840,79.17,0.862626,4.346284
regret_reg,top90,8,40,88,0.695783,79.11,0.858469,4.326074
regret_reg,top90,8,40,89,0.691905,78.52,0.857204,4.294380
regret_reg,top90,8,40,90,0.687330,78.96,0.858961,4.291928
regret_reg,top90,8,40,91,0.683400,79.07,0.858257,4.281898
regret_reg,top90,8,40,92,0.679436,79.24,0.852939,4.258704
regret_reg,top90,8,40,93,0.675573,79.70,0.851785,4.213502
regret_reg,top90,8,40,94,0.671851,79.62,0.852406,4.211958
regret_reg,top90,8,40,95,0.668013,79.59,0.852011,4.213309
regret_reg,top90,8,40,96,0.663892,79.21,0.850494,4.184726
regret_reg,top90,8,40,97,0.660637,79.02,0.847099,4.202596
regret_reg,top90,8,40,98,0.657733,78.87,0.840686,4.172859
regret_reg,top90,8,40,99,0.654453,78.98,0.841248,4.162897
regret_reg,top90,8,40,100,0.650787,79.08,0.843345,4.161232
regret_reg,top90,12,60,1,23.833611,51.45,1.508490,18.626932
regret_reg,top90,12,60,2,25.365108,51.29,1.542990,17.996339
regret_reg,top90,12,60,3,25.619073,53.51,1.562825,17.750146
regret_reg,top90,12,60,4,25.057352,54.92,1.550059,17.087021
regret_reg,top90,12,60,5,25.118617,55.39,1.586594,16.664887
regret_reg,top90,12,60,6,24.145642,56.64,1.553910,16.644776
regret_reg,top90,12,60,7,23.027601,57.00,1.558619,16.891800
regret_reg,top90,12,60,8,21.504397,58.94,1.531866,17.304535
regret_reg,top90,12,60,9,20.647521,59.00,1.535754,17.354756
regret_reg,top90,12,60,10,19.531877,60.00,1.501188,17.080498
regret_reg,top90,12,60,11,18.714888,59.88,1.473747,16.467234
regret_reg,top90,12,60,12,17.450800,61.03,1.434474,16.400344
